location_id,name,description,adress_string,price_level,rating,num_reviews,review_rating_count,cuisine
12607688,L'Ecrin,,"10 Place de la Concorde Hôtel de Crillon, 75008 Paris France",€€€€,4.5,128,"{'1': '1', '2': '3', '3': '6', '4': '11', '5': '107'}",Française
24099417,Paris 18,,"47 Rue Championnet, 75018 Paris France",,,0,,"Française, Africaine"
9794981,Chez Foucher Mere & Fille,"Cantine de quartier de qualité et engagée. Ici, tout est fait maison, avec des produits frais essentiellement fermiers, locaux et de saison.","13 rue Madeleine Reberioux, 75018 Paris France",€,4.5,22,"{'1': '0', '2': '2', '3': '0', '4': '7', '5': '13'}",Française
4491884,Le Cochinous,,"28 rue du Faubourg Saint Jacques, 75014 Paris France",€€ - €€€,3.5,11,"{'1': '0', '2': '2', '3': '1', '4': '6', '5': '2'}",Française
3617100,H.Kitchen,,"18 rue Mayet, 75006 Paris France",€€ - €€€,4.5,180,"{'1': '1', '2': '1', '3': '10', '4': '38', '5': '130'}","Française, Européenne"
1917655,Le Canon de la Nation,"Bonjour à tous, Notre établissement vient de changer de gérance (avril 2018) et nous nous ferons un plaisir de vous accueillir prochainement. Vos critiques et vos évaluations seront traitées chaque jour et elles nous permettront de vous satisfaire pleinement. Notre nouvelle carte va être mise en ligne dans les jours qui suivent ainsi que le calendrier de nos différents événements. A très bientôt. L'équipe du Canon de la Nation.","2 Place de la Nation, 75012 Paris France",€€ - €€€,3.5,94,"{'1': '19', '2': '11', '3': '17', '4': '15', '5': '32'}","Française, Bar, Européenne"
9776351,Royal Saint Jacques,,"263 rue Saint Jacques Station Vélib, 75005 Paris France",€€ - €€€,4.0,33,"{'1': '2', '2': '0', '3': '3', '4': '11', '5': '17'}","Française, Bar, Pub"
13970691,Chat Alors,"Brasserie de quartier de 30 couverts où la cheffe fait une cuisine du marché creative renouvellée quotidiennement. Plats à emporter,happy hours et possibilité de privatiser le lieu le soir.","6 rue Baudoin, 75013 Paris France",€,4.5,24,"{'1': '1', '2': '0', '3': '0', '4': '3', '5': '20'}","Française, Saine"
27360430,Nuage Café,,"14 Rue Des Carmes, 75005 Paris France",,,0,,
24099607,En Ti Case La,,"47 Rue Championet, 75018 Paris France",,3.0,1,"{'1': '0', '2': '0', '3': '1', '4': '0', '5': '0'}","Française, Africaine"
12820500,Clasico Argentino,"Clasico Argentino vous propose de goûter à un concept de restauration rapide, convivial, original et typiquement argentin ! Répandu dans toute l’Amérique latine, il associe les deux grands classiques de la tradition culinaire argentine, les empanadas et la glace faite maison – helado, en espagnol.","25 Rue Pierre Demours, 75017 Paris France",€€ - €€€,4.0,19,"{'1': '0', '2': '0', '3': '4', '4': '7', '5': '8'}","Latino, Argentine, Sud-américaine"
28123295,Enjoy Tacos Paris 20,"Bienvenue chez Enjoy Tacos Paris 20, votre destination pour les meilleurs French Tacos débarque sur Paris ! Nous sommes un restaurant halal proposant une variété de spécialités de tacos ultra-gourmands, sur place, à emporter et en livraison Nous proposons également un service de livraison rapide pour vous offrir la possibilité de profiter de nos délicieux tacos où que vous soyez. Venez découvrir pourquoi nous sommes considérés comme le meilleur restaurant de tacos de France et dégustez nos tacos halal en un rien de temps grâce à notre service de fast food.","41 Bis Cr de Vincennes, 75020 Paris France",,,0,,
28144538,Champs Libres - Charenton,,"222 Rue De Charenton, 75012 Paris France",,,0,,
1336782,Le Bellerive,,"71 quai de la Seine, 75019 Paris France",€€ - €€€,3.5,228,"{'1': '15', '2': '19', '3': '38', '4': '97', '5': '59'}","Française, Bar, Café, Européenne"
23637211,Le Clos Nadege,,"47 Rue du Simplon, 75018 Paris France",,,0,,
5494786,Le Bar Fleuri,,"1 Rue du Plateau, 75019 Paris France",€,4.0,56,"{'1': '2', '2': '2', '3': '2', '4': '28', '5': '22'}","Française, Européenne"
7158954,Resto Louvre,,"26 quai du Louvre, 75001 Paris France",€€ - €€€,2.5,98,"{'1': '47', '2': '8', '3': '10', '4': '11', '5': '22'}",
4085598,New-Thai San,,"44 Rue de Torcy, 75018 Paris France",€,3.5,107,"{'1': '10', '2': '7', '3': '19', '4': '41', '5': '30'}","Chinoise, Asiatique, Thaï, Vietnamienne"
4272011,Sushi Shop Paris Poincaré,"Restaurant japonais de référence, Sushi Shop Paris Poincaré Paris Poincaré vous propose une expérience culinaire unique à travers ses créations originales. Des Incontournables revisités avec des ingrédients frais et de qualité : Sushi, California, Maki, Spring et Sashimi, que vous pouvez aussi retrouver réunis dans nos Sushi Boxes et Plateaux Sushi. Dégustez également nos Poke Bowl, Ramen, Yakitori et Gyoza tout au long de l'année. Retrouvez l'ensemble de nos créations originales en livraison, à emporter ou à déguster sur place","90 Avenue Raymond Poincaré, 75016 Paris France",€€ - €€€,3.5,28,"{'1': '6', '2': '4', '3': '4', '4': '3', '5': '11'}","Japonaise, Sushi, Asiatique"
719214,LE PETIT PRINCE DE PARIS,"Situé dans l’historique « Quartier latin », à deux pas du Panthéon et sur l’emplacement des anciens thermes gallo-romains, « Le Petit Prince de Paris » était une ancienne taverne en 1450, Transformé en hôtel particulier, il deviendra en 1976 le restaurant emblématique du Tout Paris. Depuis, Le Petit Prince de Paris n’a pas failli à sa réputation de table incontournable et a fait sienne la devise des gastronomes édité par Bernard Saw "" Il n'y a pas d'amour plus sincère que celui de la bonne chère"". Ce restaurant traditionnel parisien ouvert tous les soirs de 19 h 30 jusqu'à minuit invite à découvrir, dans un décor cois et chaleureux une carte raffinée et familiale prête à séduire le palais de tous, dans un excellent rapport qualité prix. Sa carte élaborée uniquement à base de produits frais offre un subtil mélange entre la cuisine française traditionnelle et les différentes saveurs du monde. Privatisable chaque midi de la semaine et du week end pour des réceptions à partir de 40 personnes, Le petit prince de paris rivalise de créativité pour faire de vos événements un moment d'exception ! Voici donc une invitation à découvrir ou redécouvrir cette adresse au cadre typique du vieux Paris et à l’authenticité chaleureuse.","12, Rue de Lanneau 12, Rue de Lanneau, 75005 Paris France",€€ - €€€,4.0,1103,"{'1': '60', '2': '69', '3': '103', '4': '352', '5': '519'}","Française, Européenne"
11956728,Cafe Lamartine,,"182 avenue Victor Hugo, 75116 Paris France",€€ - €€€,3.5,30,"{'1': '6', '2': '2', '3': '4', '4': '11', '5': '7'}",Française
7230463,BOULANGERIE PATISSERIE RESTAURATION LE P TIT CHEZERY,,"2 Avenue Marechal Leclerc, 01200 Paris France",,3.0,5,"{'1': '1', '2': '0', '3': '2', '4': '1', '5': '1'}","Française, Traiteur"
27195337,Edo Sushi,,"210 Rue De Charenton, 75012 Paris France",,,0,,Sushi
26875259,Frnji,,"60 rue Gay-Lusssac, 75005 Paris France",,4.0,4,"{'1': '1', '2': '0', '3': '0', '4': '0', '5': '3'}","Libanaise, Méditerranéenne"
28027480,Mama La Grillade,,"78 Avenue De Flandre, 75019 Paris France",,5.0,1,"{'1': '0', '2': '0', '3': '0', '4': '0', '5': '1'}",Algérien
23428658,Abstinence,,"47 Avenue de la Motte Piquet, 75015 Paris France",€€ - €€€,3.5,84,"{'1': '14', '2': '15', '3': '12', '4': '12', '5': '31'}","Française, Internationale, Bar à vins"
27273265,Café Baby Foot,,"137 Boulevard Saint-michel, 75005 Paris France",,,0,,
7349970,Boulangerie Ricquier,,"28 rue des Sablons, 75116 Paris France",,4.0,6,"{'1': '0', '2': '0', '3': '2', '4': '2', '5': '2'}",Française
10346869,Le Pub Gaite,,"10 B rue de la Gaite, 75014 Paris France",€,3.0,37,"{'1': '13', '2': '1', '3': '5', '4': '6', '5': '13'}","Française, Bar"
1078172,pain de sucre,,"14 rue Rambuteau, 75003 Paris France",€€ - €€€,4.0,236,"{'1': '9', '2': '20', '3': '15', '4': '65', '5': '127'}","Européenne, Française"
15058024,COJEAN TRINITÉ,"Découvrez Cojean Trinité, votre bar à salade et restaurant healthy situé à Paris 9 qui propose des salades, sandwichs et plats chauds, végétariens, végans ou carnés, cuisinés à partir de produits frais et de qualité. Dégustez son café 100% bio, thé bio, soupes à base de légumes ou de bouillon, et jus de fruits et légumes mixés minute. À consommer sur place, à emporter ou en livraison. Créé en 2001, Cojean est une enseigne française de restauration rapide healthy et coffee shop, reconnue pour la qualité de ses produits et de son service. Depuis 2019, le label B Corp récompense ses engagements.","55 Rue De Châteaudun, 75009 Paris France",€€ - €€€,4.0,5,"{'1': '1', '2': '0', '3': '0', '4': '0', '5': '4'}","Française, Restauration rapide, Européenne, Saine, Café"
6702590,Le Sap Heure,,"1 Place Jacques Froment, 75018 Paris France",€€ - €€€,4.5,26,"{'1': '1', '2': '0', '3': '2', '4': '6', '5': '17'}","Française, Bar, Pub"
23742199,Okaya Sushi,,"39 Rue Jean de la Fontaine, 75016 Paris France",,,0,,
2399942,Aiyara,,"9 Rue de la Gaité, 75014 Paris France",€€ - €€€,4.0,174,"{'1': '9', '2': '5', '3': '19', '4': '81', '5': '60'}","Asiatique, Thaï"
5778341,Fenêtre sur Cour,"Ancienne boulangerie, le Pain du Chai est un restaurant en constante évolution qui vous propose du mardi au samedi soir les différents burgers qui ont fait notre succès, le Burger du Chef, le Chicken Burger et le Veggie Burger. Viande charolaise exclusivement, pains des burgers faits maison chaque soir, et frites à volonté pour tous !","10 Rue Gabriel Lame, 75012 Paris France",€€ - €€€,4.5,524,"{'1': '16', '2': '23', '3': '44', '4': '172', '5': '269'}","Française, Américaine, Européenne, Diner, Bars-restaurants"
13139047,Welcome India,,"9 B boulevard du Montparnasse, 75006 Paris France",€€ - €€€,4.0,20,"{'1': '2', '2': '0', '3': '3', '4': '6', '5': '9'}","Indienne, Asiatique"
4784355,Tokki restaurant,,"10 rue de la Boule Rouge, 75009 Paris France",€€ - €€€,4.5,35,"{'1': '0', '2': '0', '3': '2', '4': '17', '5': '16'}","Asiatique, Fusion"
26554648,Le Bar Oé,"Le Bar Oé, c’est un Bar à vins bio. Cocoon, comme à la maison où déguster de bonnes planches de fromages, légumes grillés, croques-monsieur et tartinables. C’est aussi un lieu de rencontres ouvert à tous avec des événements qui soutiennent l’écologie et sensibilisent aux enjeux de demain","9 rue Ginoux, 75015 Paris France",€€ - €€€,5.0,5,"{'1': '0', '2': '0', '3': '0', '4': '0', '5': '5'}","Bar, Pub"
3914248,Le pretexte,,"111 rue de Tolbiac 75013, 75013 Paris France",€€ - €€€,4.0,340,"{'1': '18', '2': '31', '3': '25', '4': '147', '5': '119'}","Française, Bar, Européenne"
3532984,Le Pub St Hilaire,,"2 Rue Valette, 75005 Paris France",€,4.0,100,"{'1': '11', '2': '6', '3': '3', '4': '31', '5': '49'}","Bar, Pub"
6437811,La Tour de Nesle,"Bienvenue à La Tour de Nesle, la brasserie pleine de charme dans le 15e arrondissement de Paris, à deux pas des Invalides et de la Tour Eiffel ! Plongez dans l'ambiance décontractée de notre restaurant, où les plats traditionnels français côtoient des tapas délicieusement créatives","114 Rue de Sèvres, 75015 Paris France",€€ - €€€,3.5,116,"{'1': '17', '2': '8', '3': '14', '4': '38', '5': '39'}","Française, Bar, Européenne"
27525461,Passion Café,Coffee shop de café de spécialité à Paris Un menu évolutif et qui change au fil des saisons. Des produits locaux. Fait sur place et maison. Des formules pour tous les profils,"46, Rue Damrémont, 75018 Paris France",€€ - €€€,,0,,"Café, Restauration rapide, Saine"
14236400,BO-Bun 2 GO,,"83 rue du Château-des-Rentiers, 75013 Paris France",€,4.5,30,"{'1': '1', '2': '0', '3': '4', '4': '6', '5': '19'}","Asiatique, Vietnamienne"
16868492,Mamie par Jean Imbert,,"35 B rue Jean de la Fontaine, 75016 Paris France",€€ - €€€,3.5,100,"{'1': '20', '2': '15', '3': '15', '4': '18', '5': '32'}",Française
27367759,Boulanger Patissier,,"5 Place Pinel, 75013 Paris France",,5.0,1,"{'1': '0', '2': '0', '3': '0', '4': '0', '5': '1'}",
1062900,Orchid Thai,,"10 Cours de Vincennes, 75012 Paris France",€€ - €€€,4.0,174,"{'1': '5', '2': '4', '3': '21', '4': '62', '5': '82'}","Asiatique, Thaï"
12598181,Fondue ChongQing 天赐重庆火锅,,"145 Avenue Daumesnil, 75012 Paris France",€€ - €€€,4.0,68,"{'1': '5', '2': '6', '3': '9', '4': '12', '5': '36'}","Chinoise, Asiatique"
27390466,Boulangerie Basil,,"12 Rue François Millet, 75016 Paris France",,,0,,
19925437,Gul,,"228 boulevard Voltaire, 75011 Paris France",,3.0,2,"{'1': '0', '2': '1', '3': '0', '4': '1', '5': '0'}","Turque, Europe de l'Est, Arménienne"
13818445,Bonheur d’Asie Paris,,"50, rue Glacière, 75013 Paris France",,3.0,2,"{'1': '1', '2': '0', '3': '0', '4': '0', '5': '1'}",Asiatique
23861142,Poke Me Bobigny,,"20 Avenue Henri Barbusse, 75005 Paris France",,,0,,Hawaïenne
19694689,Hélou - Sushi House Scandinave,"Nous vous proposons une cuisine saine et (très) gourmande à base de produits frais de saison majoritairement bios et locaux ! Petit déjeuner, brunch, déjeuner ou goûter vous êtes les bienvenus à toute heure :) Et nous avons aussi une salle de sieste avec un hamac ;)","33 rue de la Villette, 75019 Paris France",€€ - €€€,4.5,12,"{'1': '1', '2': '0', '3': '0', '4': '0', '5': '11'}","Japonaise, Diner"
12713935,Hammam Pacha,"Hammam Pacha la référence des hammams depuis plus de 34 ans ! “Ouvrez les portes du bien-être” Sur près de 700 m² au cœur du 6ème arrondissement de Paris Ouvert 7 jours sur 7, y compris les jours fériés* Sans rendez-vous Exclusivement réservé aux femmes.","17 rue Mayet, 75006 Paris France",€€ - €€€,4.5,31,"{'1': '2', '2': '0', '3': '0', '4': '3', '5': '26'}","Marocaine, Méditerranéenne"
10285734,Indiana Café - Bercy Village,"Indiana Café - Bercy Village est un restaurant américain et un bar à cocktails à Paris 12. Situé à deux pas de l'Accor Arena, au Cour Saint-Emilion, notre restaurant en service continu vous propose un large choix de burgers, de tapas et de cocktails en happy hour pour le plus grand plaisir de vos papilles. Nous avons également des options pour les végétariens. Et pour les plus gourmands, ne manquez pas notre brunch tous les dimanches. Enjoy !","59-61 Cour Saint-emilion, 75012 Paris France",€€ - €€€,3.5,429,"{'1': '89', '2': '51', '3': '66', '4': '74', '5': '149'}","Mexicaine, Américaine, Bar, Bars-restaurants"
21120313,Nefis,,"67 Rue Nationale, 75013 Paris France",€€ - €€€,4.0,41,"{'1': '3', '2': '6', '3': '2', '4': '7', '5': '23'}","Turque, Moyen-Orient"
15111459,Lenôtre Victor Hugo,,"48 Avenue Victor Hugo, 76016 Paris France",€€€€,3.5,14,"{'1': '2', '2': '3', '3': '3', '4': '1', '5': '5'}","Française, Café, Moderne"
8068488,Paradis de Sushi,,"77 quai de la Seine, 75019 Paris France",€€ - €€€,3.5,44,"{'1': '7', '2': '1', '3': '5', '4': '23', '5': '8'}","Japonaise, Sushi, Asiatique"
27314749,Nicolas,,"75bis Rue Monge, 75005 Paris France",,,0,,Bar à vins
6820939,Ma Cachette,"Bienvenue dans ce repaire de quartier à l'ambiance détendue et chaleureuse. Les produits frais du marché y sont préparés dans le respect des saisons et le savoir-faire se retrouve jusque dans la mayonnaise et la chantilly maison. Au petit-déjeuner, café, croissant, jus de fruits frais pressés... et une surprenante atmosphère familiale. Au déjeuner, plusieurs options entre la carte ou un menu qui change chaque jour (entrée-plat /plat-dessert à 19€ ou entrée-plat-dessert à 24€). En après-midi, une terrasse ensoleillée qui vous acceuille en toute tranquillité. En soirée, un apéro bien mérité ou un dîner dans un cadre cosy aux lumières tamisées. Pourquoi la Cachette ? Une petite halte de bon goût, nichée secrètement à proximité des jardins du Luxembourg, qui revendique quiétude et chaleur humaine.","8 rue des Chartreux, 75006 Paris France",€€ - €€€,4.5,49,"{'1': '1', '2': '2', '3': '3', '4': '18', '5': '25'}","Française, Européenne"
26789398,L'éphémère,,"226 Avenue du Maine, 75014 Paris France",,2.0,1,"{'1': '0', '2': '1', '3': '0', '4': '0', '5': '0'}",Italienne
2622821,Le Vin Sobre,,"25 rue des Feuillantines, 75005 Paris France",€€ - €€€,4.5,183,"{'1': '6', '2': '7', '3': '20', '4': '48', '5': '102'}","Française, Européenne, Bar à vins"
27193995,Delitaly,,"15 Rue Rambuteau, 75004 Paris France",,,0,,Italienne
27717877,Boulangerie Milligramme,,"5 Rue Du Plateau, 75019 Paris France",,4.5,2,"{'1': '0', '2': '0', '3': '0', '4': '1', '5': '1'}",
24059809,Le Jado,"Le Goût de l'expérience Une soirée réussie ? – Nos plats sont fraîchement préparés dans une ambiance accueillante. Profitez de douces soirées dans notre salle au décors unique. Notre espace est climatisé – vous serez toujours à l’aise chez nous. Restaurant avec carte de menu variée Choisissez parmi nos plats variés et traditionnels et laissez-vous conquérir. Notre excellente cuisine gourmande réserve de belles surprises, même à nos clients les plus exigeants. Nous vous recommanderons la meilleur boisson alcoolisée assortie a votre plat. Vous aimerez aussi notre assortiment de burgers prisé. Nos desserts et notre tiramisu vous séduiront pour le goûter. Venez savourer un brunch délicieux, un déjeuner ou un dîner chez nous !","2 rue de Sfax, 75116 Paris France",€€ - €€€,3.0,2,"{'1': '0', '2': '1', '3': '0', '4': '1', '5': '0'}","Française, Libanaise, Internationale, Méditerranéenne, Barbecue/Grillades, Fusion, Saine"
28047494,Le Thé,,"8 Rue De L'oratoire, 75001 Paris France",,,0,,Asiatique
784439,Le Plomb du Cantal,,"3 rue de la Gaite, 75014 Paris France",€€ - €€€,4.0,2171,"{'1': '107', '2': '121', '3': '280', '4': '966', '5': '697'}","Française, Européenne"
6527615,Chez Nelly,,"39 Rue Jean de la Fontaine, 75016 Paris France",€,4.5,29,"{'1': '0', '2': '0', '3': '3', '4': '9', '5': '17'}",Asiatique
19601048,Libertino,"Bienvenue chez Libertino, l'adresse italienne des amoureux de la pizza napolitaine et de la délicieuse pasta à Paris. C'est rue Paradis, dans le dixième arrondissement de la capitale que l'on vous accueille dans notre restaurant italien à la carte sexy. Antipasti, burrata à gogo, pâtes à la truffe et pizza margherita selon la recette secrète de la grand-mère du chef... Libertino fait honneur aux bons petits plats italiens et vous invite dans un cadre aussi mystérieux que funky. Un rendez-vous inattendu en Vénétie. L'avantage de la maison, c'est qu'on a toujours du tiramisu pour vous et que le four à pizza ne s'arrête jamais de tourner - le meilleur de l'Italie s'est installé dans cette petite rue de Paris et vous n'êtes pas près d'oublier votre repas.","44 Rue de Paradis, 75010 Paris France",€€ - €€€,4.0,520,"{'1': '40', '2': '32', '3': '43', '4': '92', '5': '313'}","Italienne, Romana, Latium, Italie du Centre"
6874861,Pizza Hut,"Dégustez le goût authentique de la véritable pizza Américaine chez Pizza Hut ! Depuis plus de 60 ans, nous servons à nos clients de délicieuses pizzas. Vous trouverez au menu un large choix de pizzas ainsi que des sides, desserts, boissons et autres spécialités. Envie de créer votre propre pizza ? C'est possible chez Pizza Hut ! Chez Pizza Hut nous avons à cœur de satisfaire toutes vos envies c'est pourquoi nous proposons un large choix de produits végétariens ou épicés. Commandez nos pizzas à emporter ou en livraison en ligne ou directement dans un de nos Huts.","45 Rue De La Fontaine, 75016 Paris France",,2.0,2,"{'1': '1', '2': '0', '3': '1', '4': '0', '5': '0'}",Pizza
21342584,Maison Forest,,"38 rue des Ecoles, 75005 Paris France",€€ - €€€,4.0,4,"{'1': '0', '2': '1', '3': '0', '4': '1', '5': '2'}","Française, Bar à bières, Café, Restauration rapide, Pub, Bar à vins"
23792009,Bistro Championnet,"Stéphane et son équipe vous ouvrent les portes du Bistro Championnet. Dans un décor typiquement parisien dégusté un café bio en terrasse, un plat du jour au déjeuner, un happy hour entre amis suivi d'une dégustation pour le dîner. Une cuisine traditionnelle faite maison avec des produits de saison. La promesse d'un moment de partage autour d'une passion commune.","90 Avenue De Saint-Ouen, 75018 Paris France",€€ - €€€,5.0,66,"{'1': '1', '2': '1', '3': '0', '4': '3', '5': '61'}","Française, Bar, Européenne, Pub, Saine"
3937126,Un Village en Corse,,"38 allee Vivaldi, 75012 Paris France",€€ - €€€,3.5,38,"{'1': '2', '2': '7', '3': '5', '4': '14', '5': '10'}",Française
25044871,Baja,"""Restaurant élégant et branché proposant des brunchs et des plats créatifs bien présentés, à base d'ingrédients du monde entier, servis dans une salle chaleureuse avec une terrasse.""","34 Allé De Vivaldi, 75012 Paris France",€€ - €€€,4.5,29,"{'1': '3', '2': '0', '3': '3', '4': '2', '5': '21'}","Française, Américaine, Canadienne, Caucasienne, Algérien"
8841614,L’oratoire,,"143 rue Saint Honore, 75001 Paris France",€€ - €€€,4.0,26,"{'1': '5', '2': '0', '3': '1', '4': '7', '5': '13'}","Française, Européenne"
4424429,B Cuisine,"Le meilleur de la gastronomie libanaise à Paris. A deux pas du boulevard Arago, venez déguster salades, chawarmas et mezzés, sur place ou à emporter.","34 Rue De La Glacière, 75013 Paris France",€,4.0,34,"{'1': '1', '2': '1', '3': '5', '4': '16', '5': '11'}",Libanaise
25009551,La Halte,,"130 Boulevard Vincent Auriol, 75013 Paris France",,4.5,6,"{'1': '0', '2': '0', '3': '1', '4': '1', '5': '4'}","Française, Européenne, Bars-restaurants"
13972782,Boulangerie Cousin,,"12 rue Francois Millet, 75016 Paris France",,5.0,2,"{'1': '0', '2': '0', '3': '0', '4': '0', '5': '2'}","Française, Restauration rapide"
1024651,chez alexandre,,"16 rue du Louvre, 75001 Paris France",€€ - €€€,4.0,281,"{'1': '20', '2': '11', '3': '22', '4': '96', '5': '132'}","Pizza, Méditerranéenne, Européenne, Grecque"
14201022,Crêperie La Belle Bio,"Petite crêperie s'efforçant d'utiliser principalement des ingrédients bio pour réaliser de délicieuses galettes de sarrasin (sans gluten) et crêpes aux garnitures faites maison à des prix raisonnables, dans un cadre et une ambiance sympathiques.","49 rue de Paradis, 75010 Paris France",€€ - €€€,4.5,17,"{'1': '0', '2': '1', '3': '1', '4': '4', '5': '11'}",Française
24069525,Bonhomme,"Bonhomme c'est l'histoire de 3 copains, amoureux des bons produits, du terroir et de la convivialité que l'on retrouve autour d'un bon repas, au 58 rue du Faubourg Poissonnière, paris 10. La carte de ce restaurant est donc une vitrine du terroir français entre simplicité du brut et créations contemporaines. Vous dégusterez ici une cuisine bistronomique élaborée au gré des saisons et des inspirations et dont le seul objectif est la création d'un lien entre les épicuriens attablés et les producteurs passionnés avec lesquels nous avons décidé de travailler. Sans oublier, la carte des vins.","58 Rue du Faubourg Poissonnière, 75010 Paris France",€€ - €€€,4.5,115,"{'1': '1', '2': '2', '3': '5', '4': '9', '5': '98'}","Française, Saine, Moderne, Brasserie gastronomique"
3307867,Creperie Gaité,"Bières, vins, tapas, hamburgers, salades, spécialités auvergnates.","3 rue de la Gaité 3 Rue de la Gaite, 75014 Paris France",€€ - €€€,4.0,108,"{'1': '3', '2': '6', '3': '15', '4': '47', '5': '37'}","Française, Bar à bières, Européenne, Pub"
8754553,Picto - Sandwicherie Artisanale,"Matthieu et Guillaume ont grandi dans le Poitou avec le goût des produits de la ferme. D'où le choix de « Picto », un nom simple qui fait référence à la tribu des pictaves, les ancêtres des habitants de Poitiers. Venez déjeuner à Grands Boulevards dans leur sandwicherie eco-responsable. Les meilleurs sandwichs de Paris Nos engagements : •des sandwiches faits minute à partir de produits frais cuisinés maison •des fournisseurs artisans sélectionnés pour leur savoir-faire •des fruits et légumes de saison issus de l'agriculture raisonnée •des repas accessibles à tous et servis avec le sourire","159 Rue Montmartre, 75002 Paris France",€,4.0,112,"{'1': '9', '2': '3', '3': '7', '4': '31', '5': '62'}",Française
1322582,Zig Zag Caffé,"La nouvelle équipe du Zig Zag vous propose des produits sélectionnés avec une grande attention pour donner du plaisir à vos papilles. La charcuterie et le fromage viennent directement de notre producteur italien, les lasagnes sont faites maison, les frites fraîches etc (gardons un peu de surprise pour votre visite). Hâte de vous servir !","32 rue des Carmes, 75005 Paris France",€€ - €€€,3.5,91,"{'1': '15', '2': '5', '3': '10', '4': '40', '5': '21'}","Italienne, Bar, Moderne"
29789208,"Le Klink Paris, Bar À Cocktails",,"20 Rue Saulnier, 75009 Paris France",,,0,,"Bar, Pub, Bars-restaurants"
4348354,Au Chien Qui Fume,"Situé à deux pas de la Tour Montparnasse, avec vue imprenable sur la Tour Eiffel, « Au Chien Qui Fume » est devenu depuis 1930 le rendez-vous incontournable de la tradition des brasseries parisiennes, ancré dans un style art déco atypique. Fréquenté par une clientèle cosmopolite, composée de touristes curieux en quête de découverte gustative et des fidèles riverains du quartier attachés aux valeurs culinaires traditionnelles, ce lieu mythique propose une carte du jour riche et variée, soigneusement concoctée par le talentueux chef et son équipe. Au menu : Un délice fondant d'authenticité accompagné d'un accueil chaleureux, suivie d'une assiette composée d'un succulent rapport qualité prix, le tout saupoudré de formules adaptées en service continu à toute heure de la journée, valables pour petits et grands, 7J/7, dimanche et jours fériés inclus. En vous souhaitant bon appétit, bienvenue « Au Chien Qui Fume » !","19 Boulevard Du Montparnasse, 75006 Paris France",€€ - €€€,4.0,213,"{'1': '14', '2': '15', '3': '33', '4': '69', '5': '83'}","Française, Bar, Européenne"
27855136,Boulangerie Pâtisserie Teillet,,"66 Rue Monge, 75005 Paris France",,,0,,
29009167,Double Tranche,"OUVERTURE TRÈS BIENTÔT Double tranche, c'est ton nouveau spot à , à Paris 10. Et c'est par amour du ""bon sandwich"", qu'on a décidé d'ouvrir notre restaurant : Une sandwicherie où l'on sert des produits frais, des recettes originales faites maison, sans lésiner sur la gourmandise. On te prépare aussi de petits desserts faits maison et une sélection de boissons artisanales et françaises ! La carte est de saison et changera régulièrement. Ton nouveau QG on l'espère ! Hâte de te régaler, Étienne et Olivia","55 Rue De Paradis, 75010 Paris France",,,0,,Américaine
27463859,Happylemon,,"15 Rue De La Grande Truanderie, 75001 Paris France",,,0,,
7200295,Le 16e Sens,"Restaurant Russe et Nordiques, Epicerie fine ,Bar a Vodka Parmi nous spécialité :SAUMON FUME ET MARINE(blini et crème fraiche) :UNE DIZAINE DE SORTE DE HARENS (aneth,curry,moutarde,sherry,madére,matjès,rollmops...) :LE KOULIBIAC ET SA POMME DE TERRE TIEDE :LE BOEUF STROGONOFF PLUS DE 70 VODKA A DEGUSTER SUR PLACE OU A EMPORTER","3 Rue Gustave Courbet, 75116 Paris France",€€ - €€€,4.0,49,"{'1': '3', '2': '5', '3': '2', '4': '6', '5': '33'}",
12322841,Marche Ou Crepe,,"18 Rue Des Haies, 75020 Paris France",€,5.0,380,"{'1': '1', '2': '3', '3': '8', '4': '34', '5': '334'}","Française, Européenne"
12361938,Baci,Trattoria familiale depuis 1986,"189 Rue de la Pompe, 75116 Paris France",€,4.5,34,"{'1': '2', '2': '2', '3': '2', '4': '3', '5': '25'}",Italienne
27201237,Nicolas,,"88 Avenue De Suffren, 75015 Paris France",,,0,,Bar à vins
8520170,Le Fournil de Paris,"LE FOURNIL DE PARIS est le leader indépendant en produits de boulangerie en Ile-de-France.Notre slogan ""Essayez pour le prix, vous reviendrez pour le goût"", représente notre politique, à savoir : Travailler et développer au quotidien la qualité de nos produits avec des prix toujours plus attractifs…","205 boulevard Voltaire Boulets, 75011 Paris France",€,4.5,4,"{'1': '0', '2': '0', '3': '1', '4': '0', '5': '3'}",
8595927,Pepone Pizza,,"92 94 Avenue De Saint Ouen, 75018 Paris France",€€ - €€€,3.5,21,"{'1': '3', '2': '3', '3': '5', '4': '4', '5': '6'}",Italienne
17706060,Nouilles et Gaité,,"10 Rue de la Gaité, 75014 Paris France",€€ - €€€,4.5,27,"{'1': '0', '2': '0', '3': '1', '4': '11', '5': '15'}","Chinoise, Asiatique, Thaï, Vietnamienne"
27845870,L'éphémère,,"228 Avenue Du Maine, 75014 Paris France",,,0,,
3483362,Sushi Yuki,,"20 rue Baron le Roy, 75012 Paris France",€€ - €€€,3.5,156,"{'1': '15', '2': '15', '3': '24', '4': '72', '5': '30'}","Japonaise, Sushi, Asiatique"
